X,Y,FID,OBJECTID,TFM_ID,TFM_DESC,TFM_TYP_DE,MOVEMENT_T,SITE_DESC,ROAD_NBR,DECLARED_R,LOCAL_ROAD,DATA_SRC_C,DATA_SOURC,TIME_CATEG,YEAR_SINCE,LAST_YEAR,AADT_ALLVE,AADT_TRUCK,PER_TRUCKS
144.785611336077125,-37.696673323206255,33796,33335,29116,BELLBIRD AVE E OF KINGS RD DEPARTURE,UNDEFINED,All Moves,KINGS RD N OF BELLBIRD AVE DEPARTURE,9999,Missing Data,BELLBIRD AVENUE,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.19285425576183,-37.935981186983454,33797,33098,31151,JACKSONS RD S BD N OF L-TURN SLIP TO S.E.ARTERIAL ON-RAMP,INTERSECTION,All Moves,JACKSONS RD N OF L-TURN SLIP TO S.E.ARTERIAL ON-RAMP,5170,JACKSONS ROAD,JACKSONS ROAD,APARX,Classification,Greater than 10 Years,23,1993,18000,0,0
145.134499031070419,-38.149577081612549,33798,33133,3124,FRANKSTON FWY N OF CRANBOURNE RD DEPARTURE,INTERSECTION,All Moves,FRANKSTON FWY N OF CRANBOURNE RD DEPARTURE,2860,MOOROODUC HIGHWAY,MOOROODUC HIGHWAY,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.862014108318874,-37.750313102164363,33799,33099,12917,MILLEARA RD N OF BUCKLEY ST,INTERSECTION,All Moves,MILLEARA RD/BUCKLEY ST,5864,ASCOT VALE-KEILOR ROAD,MILLEARA ROAD,SCATS,Scats,Less than 2 Years,0,2016,13000,0,0
144.855603163721838,-37.717769149652938,33800,33800,30056,KEILOR PARK DR NE OF THE LINK,INTERSECTION,All Moves,KEILOR PARK DR/THE LINK,5054,KEILOR PARK DRIVE,KEILOR PARK DRIVE,SCATS,Scats,Between 5 and 10 Years,10,2006,14000,0,0
145.720962387588429,-38.510554950537291,33801,33836,28547,KORUMBURRA-WONTHGGI RD SWBD 300M SW OF WEST CREEK RD,MIDBLOCK,All Moves,KORUMBURRA-WONTHAGGI RD SW OF WEST CREEK RD,5698,KORUMBURRA-WONTHAGGI ROAD,KORUMBURRA-WONTHAGGI ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,450,40,0.1
144.782093520077922,-37.694920202650657,33802,33336,4238,KINGS RD N OF HUNGRY JACKS AND KFC ACCESS DEPARTURE,UNDEFINED,All Moves,KINGS RD N OF HUNGRY JACKS AND KFC ACCESS DEPARTURE,5009,KINGS ROAD,KINGS ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.043871514114841,-37.848598404364417,33803,33599,29641,TOORONGA VILLAGE E of TOORONGA RD,INTERSECTION,All Moves,TOORONGA RD & TOORONGA VILLAGE (PARTIAL),5315,TOORONGA ROAD,TOORONGA ROAD,TMVMT,Manual,Greater than 10 Years,27,1989,2000,0,0
144.352218703668797,-38.149478494150657,33804,33134,3670,PRINCES HIGHWAY WEST NORTH BD NORTH OF MYERS STREET,MIDBLOCK,All Moves,PRINCES HIGHWAY WEST NORTH BD NORTH OF MYERS STREET,9999,Missing Data,ROEBUCK STREET,APARX,Classification,Greater than 10 Years,0,0,0,0,0
144.849847330427821,-37.724323408003016,33805,33100,5720,KEILOR PARK DR N BD N of FULLARTON RD,INTERSECTION,All Moves,KEILOR PARK DR N OF FULLARTON RD,5054,KEILOR PARK DRIVE,KEILOR PARK DRIVE,TMVMT,Manual,Greater than 10 Years,25,1991,11000,1400,0.12
145.054371709660614,-37.852989671102556,33806,33600,29299,S.E.ARTERIAL E of BURKE RD,INTERSECTION,All Moves,BURKE RD & SE ARTERIAL,7446,2000R 5874B,MONASH IN-BURKE RAMP OF,TMVMT,Manual,Greater than 10 Years,27,1989,44000,0,0
145.25208310149938,-38.463653891752969,33807,33837,29465,COWES-RHYLL RD E OF PHILLIP ISLAND RD DEPARTURE,INTERSECTION,All Moves,PHILLIP ISLAND RD N OF COWES-RHYLL RD DEPARTURE,9999,Missing Data,COWES-RHYLL ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.007651428484053,-37.823084103387586,33808,33337,4701,BURNLEY_ST N OF BOYD_ST,INTERSECTION,All Moves,BURNLEY RD NR CORSAIR ST,5293,BURNLEY ROAD,BURNLEY STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
145.433944150895542,-38.079557792094299,33809,33135,6804,CARDINIA RD N OF PRINCES FWY WEST BND RAMPS DEPARTURE,INTERSECTION,All Moves,CARDINIA RD N OF PRINCES FWY WEST BND RAMPS DEPARTURE,5149,CARDINIA ROAD,CARDINIA ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.145384396578891,-38.338818779517965,33810,33136,5502,MYERS RD WB 202M BEFORE COOLART RD,MIDBLOCK,All Moves,MYERS RD 202M BEFORE COOLART RD,9999,Missing Data,MYERS ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0
144.083454086559584,-38.307763093648674,33811,33838,5224,GHERANG RD NB 500M BEFORE CAPE OTWAY RD,MIDBLOCK,All Moves,GHERANG RD 500M BEFORE CAPE OTWAY RD,9999,Missing Data,GHERANG ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0
144.782093520077922,-37.694920202650657,33812,33338,6796,KINGS RD N OF HUNGRY JACKS AND KFC ACCESS,INTERSECTION,All Moves,HUNGRY JACKS AND KFC ACCESS & KINGS RD & SERVICE STATION ACCESS,5009,KINGS ROAD,KINGS ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.106257206241992,-38.35362518374717,33813,33137,4026,BITTERN-DROMANA RD EB 202M BEFORE BALNARRING RD,MIDBLOCK,All Moves,BITTERN-DROMANA RD 202M BEFORE BALNARRING RD,5754,BITTERN-DROMANA ROAD,BITTERN-DROMANA ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0
145.276050018630826,-38.081555590118171,33814,33839,4127,SOUTH GIPPSLAND HWY NW OF THOMPSONS RD,INTERSECTION,All Moves,SOUTH GIPPSLAND HWY & THOMPSONS RD,2580,SOUTH GIPPSLAND HIGHWAY,SOUTH GIPPSLAND HIGHWAY,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.971061316434344,-37.77547339918155,33815,33339,8274,LYGON ST N OF BRUNSWICK RD,INTERSECTION,All Moves,BRUNSWICK RD & LYGON ST,9999,Missing Data,LYGON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.341286947459508,-37.121331173768183,33816,33138,5251,CALDER FWY NWBD 1000M SE OF PYRENEES HWY,MIDBLOCK,All Moves,CALDER FWY 1000M SE OF PYRENEES HWY,5188,MALMSBURY-ELPHINSTONE ROAD,CALDER HIGHWAY,APARX,Classification,Between 5 and 10 Years,8,2008,3600,590,0.16
146.547259355110668,-38.274489621992657,33817,33840,30687,TRARALGON CREEK RD S OF HYLAND HWY,INTERSECTION,All Moves,ACCESS TO POWER STATION & HYLAND HWY & TRARALGON CREEK RD,5635,TRARALGON CREEK ROAD,TRARALGON CREEK ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.031695434425956,-37.792301898308821,33818,33340,5310,(BIKE PATH)ANN TRAIL NO:2 2WAY 300M EAST OF PRINCESS ST,INTERSECTION,Bicycle path,(BIKE PATH)ANN TRAIL NO:2 2WAY 300M EAST OF PRINCESS ST,9999,Missing Data,PRINCESS STREET,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0
144.915956055889467,-37.752841649039055,33819,33139,3301,GRICE CR NE OF MT ALEXANDER RD DEPARTURE,INTERSECTION,All Moves,GRICE CR NE OF MT ALEXANDER RD DEPARTURE,9999,Missing Data,GRICE CRESCENT,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.927268995815268,-37.664375985346346,33820,33140,28798,BARRY ROAD W Bd btwn PASCOE VALE ROAD & YINNAR ST,MIDBLOCK,All Moves,BARRY ROAD BTWN PASCOE VALE ROAD & YINNAR ST,5439,BARRY ROAD,BARRY ROAD,APARX,Classification,Between 5 and 10 Years,8,2008,14000,670,0.05
145.085786246045842,-37.880072354991341,33821,33841,30857,MONASH FWY NW BD EAST OF MALVERN STN,INTERSECTION,All Moves,SVO_Map_LTD:138||SITE DESC: MRR/BRAND DRIVE,2000,MONASH FREEWAY,MONASH FREEWAY,INDET,Freeway Data Station,Less than 2 Years,1,2015,97000,0,0
145.032018395099726,-37.841102495240548,33822,33341,4584,GLENFERRIE RD N OF TALBOT CR DEPARTURE,INTERSECTION,All Moves,GLENFERRIE RD N OF TALBOT CR DEPARTURE,5310,GLENFERRIE ROAD,GLENFERRIE ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.176207620226933,-37.99460732232815,33823,33141,29090,CHELTENHAM RD E OF PERRY RD DEPARTURE,INTERSECTION,All Moves,KINGSCLERE AV N OF CHELTENHAM RD DEPARTURE,2050,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,CHELTENHAM ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.838476529537701,-37.830186309595327,33824,33842,28824,BLACKSHAWS RD 154M E ALTONAGPS W BD BTW GRIEVE PDE & MILLERS RD,MIDBLOCK,All Moves,BLACKSHAWS RD 154M E ALTONAGPS BTW GRIEVE PDE & MILLERS RD,5450,BLACKSHAWS ROAD,BLACKSHAWS ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0
144.820375822294523,-37.820118786981077,33825,33342,5242,LITTLE BOUNDARY ROAD NWBd btwn PRINCES FREEWAY WEST & BOUNDARY ROAD,MIDBLOCK,All Moves,LITTLE BOUNDARY ROAD BTWN PRINCES FREEWAY WEST & BOUNDARY ROAD,5448,LITTLE BOUNDARY ROAD,LITTLE BOUNDARY ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0
144.972090528814022,-37.769336797402858,33826,33142,4119,LYGON ST N OF ALBERT ST DEPARTURE,INTERSECTION,All Moves,LYGON ST N OF ALBERT ST DEPARTURE,9999,Missing Data,LYGON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.034782513679659,-37.825674801022629,33827,33843,8634,GLENFERRIE RD N OF URQUHART ST,INTERSECTION,All Moves,GLENFERRIE RD & URQUHART ST,5310,GLENFERRIE ROAD,GLENFERRIE ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.122190997409518,-36.313497509766982,33828,33343,30549,BYRNESIDE-KYABRAM RD E BD 900M W OF LANCASTER-MOOROOPNA RD @ 6.5KM FROM KYABRAM,MIDBLOCK,All Moves,BYRNESIDE-KYABRAM RD 900M W OF LANCASTER-MOOROOPNA RD @ 6.5KM FROM KYABRAM,5364,BYRNESIDE-KYABRAM ROAD,LANCASTER ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,1600,200,0.12
146.562267135450526,-38.190607901266276,33829,33143,7057,EASTERN RD N OF PRINCES HWY EAST,INTERSECTION,All Moves,EASTERN RD & MCNAIRN RD & PRINCES HWY EAST,9999,Missing Data,EASTERN ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.009780698789484,-37.811441213807356,33830,33844,29142,VICTORIA ST E OF CHURCH ST,INTERSECTION,All Moves,CHURCH ST & VICTORIA ST,5948,VICTORIA STREET,VICTORIA STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
146.932170804729537,-38.103310083762075,33831,33344,28810,PRINCES HWY EAST W BD BTW SALE-HEYFIELD RD & HOPKINS RD,MIDBLOCK,All Moves,PRINCES HWY EAST BTW SALE-HEYFIELD RD & HOPKINS RD,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,APARX,Classification,Between 5 and 10 Years,8,2008,3700,560,0.15
144.909796132190309,-37.806825810714692,33832,33144,4574,FOOTSCRAY RD E OF SIMS ST DEPARTURE (WB ONLY),INTERSECTION,All Moves,FOOTSCRAY RD E OF SIMS ST DEPARTURE (ONLY),2120,DOCKLANDS HIGHWAY,FOOTSCRAY ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.818260483896808,-37.764612995342077,33833,33845,4266,WESTERN RING RD NTH BND RAMPS N OF FURLONG RD DEPARTURE,INTERSECTION,On Ramp,WESTERN RING RD NTH BND RAMPS N OF FURLONG RD DEPARTURE,2900,WESTERN RING ROAD,WESTERN RING ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
142.857917356580884,-36.155167795739274,33834,33345,5514,SUNRAYSIA HWY NBD BTW WATCHEM-WARRACKNABEAL RD & BLAIR ST,MIDBLOCK,All Moves,SUNRAYSIA HWY BTW WATCHEM-WARRACKNABEAL RD & BLAIR ST,2700,SUNRAYSIA HIGHWAY,CAMP STREET,APARX,Classification,Between 2 and 5 Years,2,2014,90,20,0.24
145.341520422251108,-38.043712200627397,33835,33346,4464,CLYDE RD N OF PRINCES FWY DEPARTURE,INTERSECTION,All Moves,CLYDE RD N OF PRINCES FWY DEPARTURE,5768,BERWICK-CRANBOURNE ROAD,CLYDE ROAD,TMVMT,Manual,Greater than 10 Years,13,2003,13000,480,0.04
144.97449618755752,-37.834622611273367,33836,33145,30162,ST.KILDA RD SEBD NE OF BOWEN CR,INTERSECTION,All Moves,ST.KILDA RD SNE OF BOWEN CR,5882,ST KILDA ROAD,ST KILDA ROAD,MOTSV,Manual,Greater than 10 Years,13,2003,20000,0,0
145.03179611295613,-37.861260146270865,33837,33846,4261,EDSALL ST E OF DRYSDALE ST DEPARTURE,UNDEFINED,All Moves,EDSALL ST E OF DRYSDALE ST DEPARTURE,9999,Missing Data,EDSALL STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.966970895789899,-37.741333789995224,33838,33146,29438,BELL ST E OF SYDNEY RD DEPARTURE,INTERSECTION,All Moves,SYDNEY RD N OF BELL ST DEPARTURE,2400,STATE (BELL/SPRINGVALE) HIGHWAY,BELL STREET,TMVMT,Manual,Greater than 10 Years,13,2003,19000,840,0.04
145.389342210906648,-38.056713796478022,33839,33347,30777,BRUNT RD S OF PRINCES HWY DEPARTURE,INTERSECTION,All Moves,WHITESIDE RD N OF PRINCES HWY DEPARTURE,9999,Missing Data,BRUNT ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.166103397573153,-37.818192571791307,33840,33847,30266,WHITEHORSE RD E OF METROPOLITAN AVE,INTERSECTION,All Moves,WHITEHORSE RD/METROPOLITAN AVE,2720,MAROONDAH HIGHWAY,WHITEHORSE ROAD,SCATS,Scats,Between 2 and 5 Years,4,2012,18000,0,0
145.046300099517197,-37.886970399771464,33841,33147,3110,GRANGE RD N OF NEERIM RD,INTERSECTION,All Moves,GRANGE RD & NEERIM RD,5848,GRANGE ROAD,GRANGE ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.327620399263964,-38.169452399586099,33842,33348,29101,BARRABOOL RD SW OF MT PLEASANT RD DEPARTURE,INTERSECTION,All Moves,BARRABOOL RD NE OF MT PLEASANT RD DEPARTURE,5064,BARRABOOL ROAD,BARRABOOL ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.353659185669414,-38.162688902127044,33843,33848,28843,MOORABOOL ST SWBD BTW FYANS ST & LT FYANS ST,MIDBLOCK,All Moves,MOORABOOL ST NBTW FYANS ST & LT FYANS ST,9999,Missing Data,MOORABOOL STREET,APARX,Classification,Between 2 and 5 Years,2,2014,13000,0,0
144.829956536988135,-37.78683308412932,33844,33849,6908,SUN CR NWBD BTW DURHAM ST & WATT ST,MIDBLOCK,All Moves,SUN CR BTW DURHAM ST & WATT ST,9999,Missing Data,SUN CRESCENT,APARX,Classification,Between 5 and 10 Years,7,2009,2800,80,0.03
145.175266099066619,-37.822310902130582,33845,33148,7088,SPRINGVALE RD N OF STATION ST DEPARTURE,INTERSECTION,Incomplete Through,SPRINGVALE RD N OF STATION ST DEPARTURE,2400,STATE (BELL/SPRINGVALE) HIGHWAY,SPRINGVALE ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.992688777984455,-37.76098069511071,33846,33349,4567,ST GEORGES RD N OF WOOLTON AV,INTERSECTION,All Moves,ST GEORGES RD & WOOLTON AV,2130,STATE (ST GEORGES) HIGHWAY,ST GEORGES ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.171489199028571,-38.010724198679164,33847,33350,8581,PERRY_RD N OF GREENS_RD,INTERSECTION,All Moves,GREENS RD/PERRY RD/HUTTON RD,9999,Missing Data,PERRY ROAD,SCATS,Scats,Between 5 and 10 Years,8,2008,5700,0,0
144.371779757688017,-37.191437553562089,33848,33850,28781,DAYLESFORD RD SWBD BTW ZIG ZAG RD & FRASER ST,MIDBLOCK,All Moves,DAYLESFORD RD NBTW ZIG ZAG RD & FRASER ST,5197,DAYLESFORD-MALMSBURY ROAD,DAYLESFORD ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,360,30,0.08
145.175897700947729,-37.820637788536409,33849,33149,29128,STATION ST E OF SPRINGVALE RD DEPARTURE,INTERSECTION,All Moves,SPRINGVALE RD N OF STATION ST DEPARTURE,9999,Missing Data,STATION STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.169102392432052,-37.861547900541716,33850,33351,3629,SPRINGVALE_RD N OF HIGHBURY RD,INTERSECTION,Left Missing,SPRINGVALE RD/HIGHBURY RD,2400,STATE (BELL/SPRINGVALE) HIGHWAY,SPRINGVALE ROAD,SCATS,Scats,Less than 2 Years,0,2016,28000,0,0
144.829198458540844,-37.826693387634975,33851,33851,9444,GRIEVE PARADE N BD BWTN BLACKSHAWS ROAD & WEST GATE FWY,INTERSECTION,All Moves,GRIEVE PARADE BWTN BLACKSHAWS ROAD & WEST GATE FWY,5446,GRIEVE PARADE,GRIEVE PARADE,MOTSV,Manual,Between 5 and 10 Years,8,2008,14000,3400,0.23
145.27851602936903,-37.852020676544498,33852,33150,28800,POWER RD SEBD BTW WOODMASON RD & BRUNSDON ST,MIDBLOCK,All Moves,POWER RD BTW WOODMASON RD & BRUNSDON ST,9999,Missing Data,POWER ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0
145.100024024207215,-37.955510002095515,33853,33352,7061,OLD DANDENONG RD N OF KINGSTON RD DEPARTURE,INTERSECTION,All Moves,OLD DANDENONG RD N OF KINGSTON RD DEPARTURE,5319,OLD DANDENONG ROAD,OLD DANDENONG ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.962930212745221,-37.806463097705112,33854,33852,5165,SWANSTON ST N OF VICTORIA PDE,INTERSECTION,All Moves,VICTORIA ST/SWANSTON ST,9999,Missing Data,SWANSTON STREET,SCATS,Scats,Between 5 and 10 Years,7,2009,3600,0,0
144.827078096114576,-37.787019101646258,33855,33151,30688,ANDERSON RD S OF SUN CR,INTERSECTION,All Moves,ANDERSON RD & FRASER ST & SUN CR,5571,ANDERSON ROAD,ANDERSON ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.054052143899412,-37.757552572896785,33856,33353,29528,UPPER HEIDELBERG RD SWBD NE OF BANKSIA ST,INTERSECTION,All Moves,UPPER HEIDELBERG RD NNE OF BANKSIA ST,5747,UPPER HEIDELBERG ROAD,UPPER HEIDELBERG ROAD,MOTSV,Manual,Between 2 and 5 Years,5,2011,10000,260,0.02
145.028806299485609,-37.860864691993882,33857,33853,29134,EDSALL ST E OF GLENFERRIE RD,INTERSECTION,All Moves,EDSALL ST & GLENFERRIE RD,9999,Missing Data,EDSALL STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.981779915572588,-37.837723931456701,33858,33152,4161,PARK ST N OF TOORAK RD,INTERSECTION,All Moves,PARK ST & TOORAK RD,5127,TOORAK ROAD WEST,TOORAK ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.470641091928087,-38.478441492159355,33859,33354,29115,BASS HWY S OF ACTON RD DEPARTURE,INTERSECTION,All Moves,BASS HWY N OF ACTON RD DEPARTURE,2710,BASS HIGHWAY,BASS HIGHWAY,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.315066328706763,-38.198850161179621,33860,33854,28835,PRINCES HWY SWBD SW OF PIONEER RD,MIDBLOCK,All Moves,PRINCES HWY NSW OF PIONEER RD,2800,CORIO-WAURN PONDS ROAD,PRINCES HIGHWAY,APARX,Classification,Between 2 and 5 Years,2,2014,13000,970,0.07
142.4882349563579,-38.381580183886989,33861,33153,5196,HOPKINS HIGHWAY NORTH BD NORTH OF P.H.W.,MIDBLOCK,All Moves,HOPKINS HIGHWAY NORTH BD NORTH OF P.H.W.,2010,HOPKINS HIGHWAY,BANYAN STREET,APARX,Classification,Between 2 and 5 Years,2,2014,3300,170,0.05
144.973731404435483,-37.792834202973431,33862,33355,3921,(BIKE PATH)CANNING ST 2WAY PRINCESS ST OUTSIDE DAN O'CONNELL,INTERSECTION,Bicycle path,(BIKE PATH)CANNING ST 2WAY PRINCESS ST OUTSIDE DAN O'CONNELL,5092,PRINCES STREET,PRINCES STREET,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0
146.493515998135592,-38.274193610937658,33863,33855,3684,CHURCH ST EB 50M BEFORE CHURCHILL TRARALGON RD,MIDBLOCK,All Moves,CHURCH ST 50M BEFORE CHURCHILL TRARALGON RD,9999,Missing Data,CHURCH ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0
146.414138800442828,-36.016788582097099,33864,33154,29026,VICTORIA ST NW BD BTWN MAIN ST & FOORD ST,MIDBLOCK,All Moves,VICTORIA ST BTWN MAIN ST & FOORD ST,9999,Missing Data,VICTORIA STREET,APARX,Classification,Between 2 and 5 Years,5,2011,1800,240,0.13
144.891880694630288,-37.680910661690618,33865,33356,29337,BROADMEADOWS RD E of MICKLEHAM RD,INTERSECTION,All Moves,BROADMEADOWS RD & MICKLEHAM RD,5873,BROADMEADOWS-TULLAMARINE ROAD,BROADMEADOWS ROAD DV,TMVMT,Manual,Greater than 10 Years,26,1990,15000,680,0.04
144.745987586511717,-36.129028148391285,33866,33357,29685,PAKENHAM ST E of NORTHERN HWY,INTERSECTION,All Moves,NORTHERN HWY & PAKENHAM ST,9999,Missing Data,PAKENHAM STREET,TMVMT,Manual,Greater than 10 Years,25,1991,1600,30,0.02
145.315651651810157,-37.977391759566956,33867,33856,3719,ABECKETT RD NWBD BTW BELGRAVE - HALLAM & ABECKETT RD,MIDBLOCK,All Moves,ABECKETT RD BTW BELGRAVE - HALLAM & ABECKETT RD,9999,Missing Data,ABECKETT ROAD,APARX,Classification,Between 5 and 10 Years,8,2008,730,110,0.15
145.019453201864764,-37.8126365793388,33868,33155,29486,BARKERS RD E OF FINDON ST,INTERSECTION,All Moves,BARKERS RD & FINDON ST,5858,BARKERS ROAD,BARKERS ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.961385136180581,-37.820424001072389,33869,33358,30802,QUEENSBRIDGE ST S BD S OF BANANA ALLEY,INTERSECTION,All Moves,QUEENSBRIDGE ST S OF BANANA ALLEY,9999,Missing Data,QUEENS BRIDGE STREET,MOTSV,Manual,Between 2 and 5 Years,5,2011,15000,750,0.05
144.907712899019288,-37.806171410506245,33870,33857,10749,FOOTSCRAY RD E BD BTW MORELAND ST & MARIBYRNONG ST,INTERSECTION,All Moves,FOOTSCRAY RD BTW MORELAND ST & MARIBYRNONG ST,2120,DOCKLANDS HIGHWAY,FOOTSCRAY ROAD,MOTSV,Manual,Between 5 and 10 Years,8,2008,18000,3000,0.16
144.963491225992698,-37.759103203014583,33871,33156,3425,SYDNEY RD N OF DONALD ST,INTERSECTION,All Moves,DONALD ST & SYDNEY RD,5733,SYDNEY ROAD,SYDNEY ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.943978308255822,-37.800300695842779,33872,33359,29803,ARDEN ST E BD W OF DRYBURGH ST,UNDEFINED,All Moves,ARDEN ST W OF DRYBURGH ST,5066,DRYBURGH STREET,DRYBURGH STREET,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0
145.705701312558091,-37.188091821909182,33873,33858,28830,MAROONDAH HWY SEBD BTW VICKERY ST & GREEN ST,MIDBLOCK,All Moves,MAROONDAH HWY BTW VICKERY ST & GREEN ST,2720,MAROONDAH HIGHWAY,AITKEN STREET,APARX,Classification,Between 5 and 10 Years,7,2009,2000,250,0.12
144.827741041997371,-37.782877694667562,33874,33157,4270,ANDERSON RD N OF FORREST ST DEPARTURE,INTERSECTION,All Moves,ANDERSON RD N OF FORREST ST DEPARTURE,5571,ANDERSON ROAD,ANDERSON ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.711933151106621,-37.606908591056076,33875,33859,31008,VINEYARD RD S OF OLD VINEYARD RD DEPARTURE,INTERSECTION,All Moves,VINEYARD RD N OF OLD VINEYARD RD DEPARTURE,5052,VINEYARD ROAD,VINEYARD ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.986526606772571,-37.838321359283256,33876,33158,29132,TOORAK RD E OF DARLING ST DEPARTURE,INTERSECTION,All Moves,DARLING ST N OF TOORAK RD DEPARTURE,5898,TOORAK ROAD,TOORAK ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.201063799214069,-37.96839139922816,33877,33360,4912,HEATHERTON RD 50M OPP ADELAIDE ST,INTERSECTION,Scheduled PubTpt Bus flow,HEATHERTON RD 50M OPP ADELAIDE ST,5970,HEATHERTON ROAD,HEATHERTON ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.900335512608962,-37.769953548736837,33878,33860,28178,RALEIGH RD W BD W OF CLYDE ST,INTERSECTION,All Moves,RALEIGH RD W OF CLYDE ST,5864,ASCOT VALE-KEILOR ROAD,RALEIGH ROAD,MOTSV,Manual,Greater than 10 Years,0,0,0,0,0
144.747407002482049,-37.386960597407842,33879,33159,3212,MELBOURNE-LANCEFIELD RD N BD 100M S OF BOUNDARY RD,MIDBLOCK,All Moves,MELBOURNE-LANCEFIELD RD 100M S OF BOUNDARY RD,5821,MELBOURNE-LANCEFIELD ROAD,MELBOURNE-LANCEFIELD ROAD,APARX,Classification,Between 5 and 10 Years,6,2010,2000,200,0.1
145.123631573611561,-38.058803054713785,33880,33361,29201,BROADWAY AV W BD W OF FOWLER ST,UNDEFINED,All Moves,BROADWAY AV W OF FOWLER ST,9999,Missing Data,BROADWAY,APARX,Classification,Greater than 10 Years,29,1987,450,0,0
144.969750252367248,-37.784240395107169,33881,33861,4604,LYGON ST N OF MACPHERSON ST,INTERSECTION,All Moves,LYGON ST & MACPHERSON ST,9999,Missing Data,LYGON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.996040060452259,-37.810093003074684,33882,33160,3315,NICHOLSON ST N OF VICTORIA ST DEPARTURE,INTERSECTION,All Moves,NICHOLSON ST N OF VICTORIA ST DEPARTURE,9999,Missing Data,LENNOX STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.971061316434344,-37.77547339918155,33883,33862,8294,LYGON ST N OF BRUNSWICK RD,INTERSECTION,All Moves,BRUNSWICK RD & LYGON ST,9999,Missing Data,LYGON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.960897610427793,-37.774328195455368,33884,33161,4508,SYDNEY RD N OF BRUNSWICK RD DEPARTURE,INTERSECTION,All Moves,SYDNEY RD N OF BRUNSWICK RD DEPARTURE,5733,SYDNEY ROAD,SYDNEY ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
